gene	S0	S1	S2	S3	S4	S5	S6	S7	S8
ADAM12	0.028616869007998775	0.028567069740309665	0.018544586031413627	0.02950899357647341	0.005344780441482435	0.009392368045201853	0.008416156081239646	0.023110687041348187	0.0
TUBGCP2	0.006870846092799806	0.0	0.025412410745174942	0.0	0.027651144131022865	0.0385592454939406	0.034568285226567755	0.0	0.004958395366530938
TSPAN32	0.0	0.008701815180306235	0.017319109427716597	0.006616298057255156	0.01105140447914708	0.006319788442856097	0.013753411671158854	0.017699287273882192	0.03415812152671457
SMPD1	0.0279683416073402	0.0	0.03766931889409825	0.0231300882462518	0.021251022524055016	0.0	0.004589449553935411	0.017005363161028242	0.00394812566185658
GALNT18	0.0	0.02576420363202095	0.020301032346311525	0.055704557277947084	0.008024140021582792	0.0	0.01934189460098452	0.009435455897270503	0.007261535233085334
KCNJ11	0.005552213809879159	0.011764967560136452	0.03435924775279314	0.03563273347168355	0.0	0.015080727077625419	0.006101302320004209	0.027508477080093473	0.0042603313968511605
GTF2H1	0.0005833169162603879	0.019100756049901843	0.030418551148303517	0.009573888601248944	0.024330797220321235	0.012936042926329968	0.007964260166093888	0.0061863685579110666	0.01329920831509225
LDHA	0.0	0.028652265037141446	0.023287576775731098	0.01059096244517812	0.0013357090390888897	0.020760059505866034	0.002743422419992152	0.028462695189917245	0.015302049730541488
LDHAL6A	0.0007187937430186278	0.034395648468910106	0.01990996280656984	0.03301495138319614	0.01870527264158868	0.0	0.005263659286621402	0.012005426758843278	0.011203024288441972
LUZP2	0.00972429808723369	0.0	0.035249680501291146	0.03269180135774168	0.004158338129056797	0.0013233427431781025	0.022905701318119434	0.032969356495306315	0.004436944404706909
TRIM44	0.003650201533602908	0.009924877075160458	0.015966663170509564	0.00807991871895827	0.014381262449124065	0.022840811695426518	0.02870779573796603	0.012322486124747426	0.017410693801270593
PRDM11	0.011198325537925812	0.0070294324846561585	0.0009989748650717002	0.030094291844436957	0.039916386921134236	0.0	0.01639962567853929	0.012126634026364599	0.018415376811745175
ARHGAP1	0.015206364850138269	0.009843263420152942	0.000021031406151544443	0.010462578998081097	0.012674479718381086	0.001989384194547351	0.03238487306645236	0.01272992657435859	0.03339291195256236
PSMC3	0.019473072337334304	0.013320481912443062	0.03971736174753708	0.018029693206309382	0.0	0.000036446094270596805	0.020936387072533605	0.02352250719740207	0.004701175050147887
FAM180B	0.01786437929853732	0.014754026272409557	0.02885845722989754	0.03759403738587773	0.009487472084263449	0.0	0.013774126900767892	0.027597069417664547	0.0
MS4A13	0.03672691173955197	0.023968041335339082	0.007411211136894974	0.03525216935150353	0.00782389394548528	0.0	0.022336235136411933	0.027959285381416836	0.0
SDHAF2	0.036207708375004644	0.0	0.02836063974186028	0.010299433317076145	0.006935857862318453	0.02628735759691067	0.03193547763830207	0.009260040105099196	0.0
NAA40	0.016572771973751413	0.04398065507694156	0.008747679228010967	0.028828819421134286	0.0	0.020986825345701208	0.01877406388456834	0.005842680505507154	0.006170556768880365
PPP1R14B	0.028134376680903107	0.0020819020988356095	0.04590415108221248	0.012914257375680584	0.0002033479700459645	0.004122797011628771	0.0204609555404135	0.015457654248321608	0.005644108164789546
ESRRA	0.00821220463621552	0.01156422108557128	0.018211440304117373	0.013827655604399447	0.03655949617400537	0.034987354597000926	0.019597941164792583	0.0	0.0
CCDC88B	0.024346235572196274	0.010254194379342	0.0338127205765782	0.016596562481759745	0.010904398710444596	0.007506897405347166	0.004948718286087583	0.03349642444370904	0.0
VPS51	0.00786162835486514	0.0	0.003937561046150438	0.032305447086196856	0.009485325821072959	0.026655925208984084	0.01358220378103677	0.02493124117799388	0.019544487066865828
TIGD3	0.0	0.009053302337895374	0.006445737604983509	0.004850980956503203	0.010396943007473214	0.014751823191828129	0.020667396284591275	0.03875802843177448	0.025829779735609067
SIPA1	0.0	0.005696411387742052	0.03069723496865135	0.026177486038872128	0.011947165195834107	0.0	0.024115630088266313	0.03300485575219547	0.008443808473806293
PACS1	0.0314993324953028	0.028050922763457355	0.013931652818264055	0.02930576317959271	0.005169543478221712	0.005320438772259583	0.009888631685362281	0.03160109169929243	0.0
RIN1	0.0262637302437338	0.0	0.028176644521006867	0.01744774792309386	0.02353416615820565	0.017385912982287244	0.015420825246298973	0.01530231683269984	0.0
TMEM134	0.019596547667161724	0.0026029390094859405	0.011596929276582317	0.0	0.028596903709262714	0.01743841286139084	0.04221144451657231	0.0036159717935428924	0.013464978698353652
C11orf24	0.040118191007460675	0.02120105456357306	0.01652128288874356	0.026074326456541824	0.01130868320823532	0.0	0.011156632882036433	0.027421759332264914	0.0
PAK1	0.018400745787204926	0.009122324560624576	0.003810746685830739	0.011069730864649689	0.010136317637110629	0.023728904761675725	0.012997079178392029	0.008394032995201828	0.028970333837321456
CLNS1A	0.025371089069482003	0.017432442486342944	0.023238609624923343	0.01608444271306455	0.0019006806226286948	0.0036944150983666086	0.03632456527568869	0.032402988650679206	0.0
FDXACB1	0.0018124182715716043	0.0373682399631268	0.008320709089894672	0.03849012724038721	0.008186217903921048	0.0	0.017222328479245617	0.02064162034865294	0.012762172685553798
TMPRSS5	0.017710845750823618	0.006376300036770913	0.01921346781062621	0.00430282384336524	0.042193818827739184	0.02806536258170278	0.006890373433779387	0.0	0.006845800759566098
FXYD6	0.01147730469456586	0.0023624170343884794	0.013781920259322867	0.0	0.023550419705264537	0.00979977906568381	0.02316092562213454	0.021282900335051414	0.02266936103245538
TMPRSS13	0.00482220685932062	0.013953738575769098	0.014472879653346605	0.016810066329784035	0.014200370774115663	0.008967670740660233	0.0015120996187983785	0.008536342663217867	0.032489643332680895
NLRX1	0.006479919710905843	0.027807059257712954	0.017119660862676366	0.026634302413939964	0.020830833061222933	0.0	0.030184097765164498	0.024248930583628526	0.0
ARHGAP32	0.013574224711498098	0.015303446596744688	0.010530617060764441	0.011466855366480672	0.014480839287721082	0.0	0.013527585731514045	0.01120619827003724	0.031584947200031084
RAD51AP1	0.011776684289522762	0.025244362524104905	0.02464415720692411	0.025900776516771532	0.0063151554600138285	0.012225118476596124	0.007419170309202295	0.03051152558088772	0.0014163770695713063
NTF3	0.011917654614199245	0.010451838986902983	0.00635391807433624	0.007816377191491095	0.026224429538513713	0.0009601845813125828	0.03749358393671704	0.008367978394539892	0.023439778785056393
KLRC3	0.0	0.048799939283519236	0.005449526850406413	0.0028108028581433375	0.03316487066612477	0.024956819798527537	0.015937893811693717	0.0	0.007997757065335065
TAS2R30	0.011824665538254184	0.018795897562740038	0.026929485857193448	0.014723990537090066	0.0031894823497791874	0.0	0.04570582668464202	0.020179160973143807	0.006768755878608198
GSG1	0.009538519026365934	0.024137803687900222	0.013524250366746055	0.03795544958167907	0.033104845863248314	0.005537341998958996	0.0	0.01464668456727184	0.0042368728891359255
SPX	0.005067488748150282	0.026495123627783446	0.015881159128996822	0.046823610112129516	0.001528111304709966	0.0	0.01274243901160743	0.02032353041377937	0.013339457233926266
GYS2	0.007166944132411368	0.009646480133073478	0.037208236849785525	0.016499115487644034	0.016140020722354514	0.0	0.025670958516063064	0.03037279633542521	0.0
REP15	0.006932015340995423	0.011020583455658747	0.003432117955203802	0.0009204772970082016	0.04233997142488728	0.023116503461284372	0.025459082491459575	0.007585194052562378	0.014279179414558233
GXYLT1	0.0	0.011437221914037716	0.01906719231661937	0.006828715769163258	0.03618540215996356	0.0022098126114552356	0.02172549357856503	0.011233756041977428	0.01794713724918624
TWF1	0.02097222326254057	0.03446999916909648	0.010161628486142727	0.038255533243154546	0.015507006373543176	0.0014520666750233362	0.00516517757618119	0.027538071181717413	0.0
SCAF11	0.02676838307862547	0.007359147483299491	0.004561034443589161	0.0	0.019414174091663332	0.030056647286566464	0.02123172247349657	0.0	0.02252882876227103
FAM186A	0.0003210206324077854	0.036727584736504025	0.009607455273977931	0.03454366713133971	0.003968131587120701	0.012446714068345978	0.0	0.03309856389442539	0.011822157603890994
PRR13	0.020348190762345512	0.009623321677572454	0.036602086294062745	0.010132885227549347	0.01707817045744591	0.009153468462232126	0.009712232947488481	0.015403722825629861	0.005106117685456423
CALCOCO1	0.02007107027705754	0.011404225559280093	0.030290469311236187	0.02908446613774912	0.013134666917005733	0.008928269616681653	0.0	0.03035022953436734	0.0
STAT6	0.020561823588344883	0.007180088166022692	0.03910059041313186	0.026140543849334036	0.014826199789707239	0.0	0.004573907417722286	0.027067229674545692	0.0
NXPH4	0.009715920905507259	0.007091522231038961	0.03273667387725061	0.03517936711906597	0.015784890400295702	0.0	0.012809636811820221	0.03149532520276302	0.0
INHBE	0.00199662251210624	0.017621923807390714	0.021567815304853404	0.034273986235860844	0.012174103387570695	0.0	0.031777173495547914	0.03509286353113647	0.0
DCTN2	0.011450239495722107	0.006123058420406243	0.01616733243792527	0.007600278790386253	0.0182282653555602	0.012321471397129512	0.013396355078676548	0.022452580247498966	0.020383094201596882
EEF1AKMT3	0.0	0.0	0.008436069315050745	0.01005653340572211	0.008096238541303768	0.029035431963110925	0.026216462345416504	0.010614723651038998	0.0322038119253739
RASSF3	0.012914036125992344	0.010592843322546067	0.0137277749273281	0.0053902143195943865	0.006817365646470805	0.0	0.04721412828293862	0.009547629677084257	0.026931530898862098
GRIP1	0.025857169989830692	0.020424172440935053	0.013263151932148928	0.023722513307938706	0.025581662548102083	0.00037249330858789927	0.03310545277590258	0.0027015430391510186	0.004052042317767981
LGR5	0.01686462574412217	0.008691772451864034	0.0	0.017888055312129482	0.024004780127070878	0.010526812312305508	0.026676400533233828	0.012163782523636785	0.021505427574654585
E2F7	0.030804269201056167	0.014623650238134707	0.018389534965485628	0.02674508292203913	0.02725560652542379	0.0	0.01598186118810941	0.017228573558673535	0.0
NTS	0.036040129687262584	0.036667971509342444	0.006455550997523719	0.026401842767524043	0.00388374810470031	0.0	0.029994936034284003	0.016797619813313725	0.002581030158285481
VEZT	0.0031184721765837985	0.016199755556471716	0.006297617039329892	0.006597575017505714	0.00893618875681826	0.022400680981246486	0.017365855303945143	0.01867633563408144	0.02760860941193189
DRAM1	0.0	0.019746357168793013	0.001365504487537453	0.0026695915153736554	0.004328442863567267	0.022306590599974117	0.009535912221673935	0.02146318138136525	0.03753882910543362
MYO1H	0.03067213915883263	0.022657157428586757	0.016765890239241306	0.03240612459008518	0.011321205272129346	0.0	0.00849247558192804	0.028895974387706372	0.0004432397000886617
ANKRD13A	0.030152263821786145	0.02167081345184493	0.02399151456050171	0.02411280501129571	0.012535182531746547	0.01254500280570005	0.01353245193278037	0.004722638896218449	0.001532243770011735
BRAP	0.010572211943949939	0.02645815586782966	0.023965484986713945	0.007669452026858867	0.016413821400772164	0.0020842548111799125	0.0	0.017184448254916565	0.019132839590390856
ACAD10	0.0030740591975531592	0.018111536456987716	0.020444205084232715	0.05147207534533053	0.0054732614734503025	0.008137388841952883	0.01984555492727476	0.015475925925582553	0.005522636349913751
TRIAP1	0.0	0.02079390314122872	0.0	0.015188783725616458	0.017829272649972853	0.03339730849727276	0.0	0.01815802110576716	0.02415386826545741
OASL	0.0	0.023647606505156373	0.0	0.018420464130534858	0.014926705954463278	0.014690760256652237	0.0	0.021130962576107016	0.03088448153385056
AACS	0.023683301718898247	0.019155920284501252	0.030668369813682577	0.03450640950163643	0.001686735942570503	0.006945018412155779	0.012034589661651557	0.018472271058727566	0.0
RAN	0.011766876621449715	0.023370980322145282	0.0	0.01643506040994036	0.00938681980183707	0.01008176227136746	0.0052267969257155	0.00929563855207905	0.035890433372312146
PSPC1	0.028070281106642253	0.02749506279811045	0.02289691689668009	0.023681512623977604	0.0021394802057721203	0.003531462737124217	0.015078475392696812	0.029030611711348908	0.0
SKA3	0.016404732282918333	0.012136649552491833	0.03434085739373601	0.026317286848598735	0.0035903566745595656	0.018556531312172886	0.0038710761094446797	0.023282671388340687	0.001756377852575077
FGF9	0.01764588008913317	0.007733563585017473	0.04047641970448045	0.01186885679777746	0.0	0.026060807933499124	0.01437447066146333	0.01953559544838735	0.0012577985368466946
C1QTNF9	0.03753379636900141	0.010532999486924577	0.026529398772803917	0.029106230361153305	0.024371459219703556	0.0	0.012139257600652941	0.004486777901243838	0.0
CENPJ	0.03415535944760129	0.03217976712742107	0.00947835159584431	0.03891678200453251	0.013336882014708564	0.0016117967174114156	0.001032520750180744	0.022201268697046635	0.00023001341713418916
MTMR6	0.025414342860559592	0.013798249008336065	0.016750932804973914	0.042644212211486135	0.011288389142871759	0.0009355070480850945	0.02849944382196835	0.006447524469765966	0.004923873635255415
PDS5B	0.0062651772087617885	0.02580875085449089	0.02090273326225177	0.020568286408304163	0.008178295906456697	0.0020512954420983504	0.0	0.03734799802416368	0.013358412347897574
FBXL3	0.008666231212454951	0.009409829988146726	0.0	0.017341096831648414	0.019246018648562794	0.0246208084384668	0.006457773541309208	0.0064607217063008746	0.03113866074590303
SLAIN1	0.007800557540379276	0.030294097978356117	0.011994742734982529	0.0	0.00418665897256458	0.020866994808293546	0.03203007991526874	0.0	0.023712334982327613
SLC15A1	0.01847775392207629	0.010950403919634658	0.03423670786330328	0.023556390490371427	0.010251716935373835	0.0	0.01381126050959962	0.02014579568334619	0.006485475468066138
UBAC2	0.0	0.0025478985880905054	0.04216891439099815	0.027064338851580664	0.0	0.01858797586415874	0.02933305126722971	0.01128678192000851	0.006429140553667346
ZIC5	0.014705338630407176	0.013279897417032204	0.003757442543961011	0.0	0.021078444245280412	0.002860354092158921	0.026077753318190882	0.017892111446870206	0.028367093816284928
POGLUT2	0.005999068140102581	0.020744239671802937	0.010379054087347055	0.007792561418121728	0.012697571984472383	0.015936426006996334	0.012386360758630468	0.02097124130360722	0.022298249344297368
LIG4	0.0	0.003249944939147735	0.03511957172226878	0.0345913900515721	0.013409527877257448	0.012955095067635638	0.013717751753400882	0.02463654674258972	0.0025390355545082603
ING1	0.03295819813732053	0.024602403767455247	0.019818044421274033	0.012435892522790714	0.016170829857947742	0.0	0.0	0.03289926348246332	0.004063900438053956
PARP2	0.011983639050663585	0.011637873939729877	0.0	0.006536774915904225	0.0063928580007310085	0.038677742516360115	0.000877692067594887	0.011499943333632818	0.03344184692370843
NDRG2	0.0	0.02512521341854052	0.028505332194356827	0.03750766358218832	0.006144883193042701	0.0021630999500376227	0.0015629129887906681	0.028694210038571557	0.007845246575713862
ARHGEF40	0.028168480111369448	0.0378433397130574	0.0	0.029665881000300362	0.024071657484408857	0.010643969442137234	0.0142429896479072	0.005520958833690006	0.0027644356047844556
METTL3	0.04198784942447148	0.00588136808737822	0.028178573581337914	0.014159717128179443	0.0036800916629209923	0.0073007748770373875	0.03288472477391327	0.01861093663138966	0.0
OXA1L	0.015724754659196042	0.02130139024507042	0.017996439942634484	0.014995078390894631	0.02659493941875736	0.0	0.0072549200835938	0.027875898467319415	0.00784515075048443
REM2	0.022243699896185805	0.01881677237869514	0.022479398684294417	0.0479549250811348	0.018745058002369412	0.002048637126079701	0.007800085769753125	0.0028499615651414864	0.0021466336977276988
MYH7	0.027825903818220254	0.0	0.006027218599941495	0.0	0.01869377680937716	0.022913475504204247	0.009585214355191824	0.008944896569818969	0.029054973784832464
NGDN	0.006599017876883019	0.01848362792949749	0.030496252259352062	0.0336405140003834	0.014454613011343475	0.0029506238698980614	0.008970746149567044	0.011259462703821414	0.008192426716827756
PCK2	0.019109822574627185	0.025839701289849425	0.015091045896554063	0.03386446394890331	0.010531317840323892	0.015290403303683779	0.0	0.020629009021010752	0.004452736714480081
FAM177A1	0.03106540604779989	0.01659684889635977	0.024526407620546534	0.023637380782268316	0.002944221543090848	0.012630152093870124	0.002694637321899358	0.033977321320428	0.0
NFKBIA	0.014436931420988366	0.01125529914904351	0.04335068301155943	0.02564919524027482	0.0018336237716168927	0.006727848042416018	0.013786336509329193	0.013920508950498341	0.004700598427281712
MIPOL1	0.0071673615156774145	0.03209560269815056	0.0002620672676996013	0.0033410105307160767	0.02732188900205404	0.017960504571272375	0.012111680496551607	0.018210743553102475	0.016665685300370388
GEMIN2	0.018962908710450962	0.004898748082540791	0.010682662476029076	0.0029095398582506954	0.03209851161052589	0.014796737151374972	0.017747586748711446	0.015178566498390368	0.015639000302265074
LIN52	0.008418856647977507	0.012460333520593574	0.016826607918951495	0.01182837506467509	0.02054963883273658	0.005635937723441973	0.006871902233633925	0.01835474267356636	0.023053469394967878
GTF2A1	0.024092560597482177	0.008708849452123375	0.025808563690834795	0.040382441671612535	0.005837069294962675	0.02097939931622526	0.0	0.02009423015685367	0.00014609972103953435
KCNK13	0.023869218501991016	0.011115391433220191	0.03349532370804212	0.027035353717727865	0.010532141811896344	0.00744932666705149	0.0001634332115815178	0.027820765867782156	0.0
RPS6KA5	0.015148639305819995	0.032152155819877105	0.01960634108307507	0.018298914935845834	0.0	0.0	0.01949438751904833	0.032202675062483845	0.008491883820316034
CATSPERB	0.007030458962631075	0.016634624859368452	0.0306484752413727	0.023203945344804747	0.004457700275576211	0.0	0.014996840789488245	0.026702276438482674	0.011921500679448669
FAM181A	0.0	0.006851648617107402	0.016705489996989106	0.010988995893323939	0.005170087784438223	0.007824574223639257	0.028587815831918835	0.04227209650710393	0.018751691250654266
COA8	0.019829994488085947	0.025599067834508715	0.01816047636116656	0.030627681234158273	0.0	0.010577598698202427	0.005345626161091628	0.03910017360077142	0.001566232397065114
TMEM121	0.036544138251737066	0.014668569376074551	0.02441716525647952	0.027823007568161317	0.002316270430934739	0.0	0.01528776590571132	0.029183999268304565	0.0006946983958376012
RYR3	0.017598451459924058	0.025875661416432032	0.019124067770818265	0.027939782727832128	0.008430279703079333	0.006109894794699654	0.0	0.045033061952497205	0.0
JMJD7	0.03189610650892741	0.025988563102726632	0.028309747312527653	0.01512994299411712	0.014487211012039813	0.005202355484573531	0.0039005456300199885	0.0	0.008374618456891197
STARD9	0.03531615870414578	0.012070967140807092	0.019837430366398744	0.038976378764054555	0.011300343046394613	0.0	0.020443625287995384	0.01679691353472916	0.0
TTBK2	0.014276171278818525	0.021219791281768235	0.02403240847803976	0.03297079542654204	0.0019873198723197637	0.0	0.0188420410328779	0.024688747976516642	0.007724858944177674
CCNDBP1	0.0	0.016864589993887652	0.031823880337109145	0.030681052265219912	0.011197791690775349	0.006037359597801395	0.009698381517284135	0.022101405053035945	0.007622478028496018
CKMT1A	0.01745001088804213	0.0	0.03093403017809179	0.036381634944715815	0.025931416747510753	0.0	0.0	0.019869012257183998	0.005484608325690009
WDR76	0.027846423346518576	0.017274991777251184	0.02742096642806556	0.01949365516123012	0.0	0.0	0.03665425485336767	0.026087308484122707	0.0
SECISBP2L	0.028231337214887905	0.014346181370023815	0.035196586296064425	0.011018770176282194	0.0072458999140209675	0.0034890726483690596	0.03878142869991172	0.00773276950016406	0.00034769387247094607
CYP19A1	0.007934822281152703	0.01768680668202621	0.005249533439840927	0.019441055572350825	0.026718763675085112	0.0	0.005326423193017904	0.007407932680352741	0.031190668717119917
GCNT3	0.03484744032603001	0.010300442640659798	0.02547057477864463	0.021603448142268868	0.0	0.0	0.030826009164322165	0.024511522595410496	0.003524211634223078
RORA	0.008319616100115524	0.01797897143053707	0.0	0.02718493581516279	0.014872771804186734	0.026296954193382828	0.0041868759963254966	0.011350259760878962	0.022788776542325022
SMAD3	0.018717895129279242	0.03801157031218054	0.012656814557396341	0.023393754458199013	0.010721416519899878	0.0051490038876781845	0.017950847834791204	0.018479368264300935	0.003990032817780604
PARP6	0.031242220651825203	0.019032413473686904	0.013019020279536457	0.032097569898544336	0.012745321809613526	0.0	0.010651165182384355	0.03154012919619701	0.002098710288023294
FAM219B	0.012473014324905971	0.03434770213360853	0.0074079973071136075	0.03721676748618658	0.0	0.0	0.030754674470892664	0.027349785256999142	0.006833016472016921
PTPN9	0.018522069620712504	0.016859847998679508	0.004073375066012049	0.013475302883031436	0.008155964347103176	0.012865129368885952	0.031143062137452857	0.006727652517336939	0.023872629396216562
TLNRD1	0.033787079420729955	0.019545287321926914	0.017251226916323064	0.03738124316113602	0.009678200090003305	0.013968906562540436	0.013009383901881668	0.007585306235966733	0.0
RAMAC	0.0	0.0	0.034544961359276816	0.020924771439633595	0.010238714016762917	0.0	0.02557479712841206	0.01704037651941971	0.019315057509053227
BNC1	0.015936299441447276	0.0010589595205103552	0.03240424789220809	0.045868515522465944	0.01140241360550608	0.0086869689863697	0.010344738873453267	0.020513809267808256	0.0
SLC28A1	0.028349196243015344	0.022421785261516402	0.015059259776755754	0.016487566994730047	0.013380552771736838	0.0	0.017628992628271712	0.04091376518585427	0.0
UNC45A	0.018184866145121697	0.022136750531715044	0.010497073892884705	0.005941118504913465	0.01284001196611125	0.009551206048484865	0.0033782751316843176	0.006031438237700678	0.030665231544131824
SELENOS	0.019947942668134874	0.01989245989461664	0.012716894327914896	0.022929910867712205	0.007473297132101209	0.028896522016654488	0.02525923371676435	0.0	0.008209761647590574
MPG	0.0	0.028716408767384505	0.0	0.019571012020994184	0.006789779997239102	0.015096655271149754	0.006564124238845463	0.02149793233695553	0.030368493255574718
AXIN1	0.025464025757526914	0.021421732928743553	0.0	0.0	0.014198665827005925	0.0013980897881204941	0.03208799799783546	0.018313672426377412	0.02418923054598291
TSR3	0.011383657373857041	0.0	0.009039939753586206	0.0	0.023082720035604538	0.02318054047235597	0.021240253436009614	0.0	0.03190426974086604
UNKL	0.009742581032182032	0.0	0.014784332379157532	0.011172167505594367	0.014564450249126597	0.014486727836226777	0.047103918508045	0.0	0.02257906950331618
ABCA3	0.02047053398630181	0.018294442868734134	0.0039024407528146813	0.0	0.018550514187551544	0.0	0.017009311750983865	0.02432149242464789	0.02666540858198217
SOCS1	0.030903416252442608	0.00791980400170033	0.005071588251370735	0.0152266465775693	0.027502168598880033	0.013397896002025865	0.015954309061713443	0.0	0.018394601714750655
ITPRIPL2	0.019895006694431276	0.02560765134628113	0.0018461166471642708	0.004438668691823969	0.012949223880692976	0.0	0.023086254222770466	0.019282214588000855	0.026020732994366094
NPIPB7	0.00561288719857418	0.015857655003424856	0.035795133188163575	0.040585211864554056	0.0051571647795145715	0.01193455754944623	0.0	0.012982470263619351	0.006966972550645675
SLX1B	0.009304867704152182	0.022775300832873626	0.028662007003403236	0.03267150699763894	0.00826862234201675	0.0	0.010622554447113026	0.016031675750021356	0.009115655556033535
ZNF423	0.008981035420538035	0.013719635012115585	0.02624169839435932	0.020934253260139073	0.011674035660700615	0.0	0.012495818519954594	0.03415444204376158	0.010527017444266975
TENT4B	0.0004959955264683697	0.014173384693528471	0.016612691519894685	0.0040161412665624275	0.009720103874874276	0.02396923524335487	0.0169844342934602	0.007358901886757458	0.027575718591519322
CES1	0.016433160671487472	0.0006848622096050959	0.007793477281756609	0.01269405039345407	0.036643157366772615	0.0	0.007622818617764305	0.023003176639361127	0.022304496552217685
CX3CL1	0.0	0.02257728983556033	0.01966110045902006	0.014529069476880629	0.009837138655006916	0.01579725591415822	0.000595891443715834	0.02270276330499615	0.019975575061904994
CCL17	0.005586634462682839	0.013220613123387757	0.04270745741269559	0.02881812208244584	0.01751129943836212	0.007847375463731815	0.0	0.018032026360971974	0.0007564839047419104
DOK4	0.008402319923691455	0.0	0.01142348637978588	0.0	0.03875598774911095	0.023934042830976165	0.03844088686569298	0.0	0.014407651992719206
KIFC3	0.010077717955354634	0.02775791285012058	0.023898957331176942	0.031076629752209022	0.014314666627300467	0.0	0.018254988860706027	0.02421776918114634	0.0
ELMO3	0.0	0.00883595474015693	0.014662611993483862	0.0	0.024701166551817023	0.020136253179302947	0.006373289689283753	0.028027780787282245	0.02168384829698802
CTRL	0.012291800465924218	0.017547663155312674	0.023033781622483308	0.02769417880616101	0.01201471123223673	0.0038155966196620067	0.016202000941321463	0.03515843259103011	0.0007395990913441886
PSMB10	0.0	0.003423584206087567	0.010051583979066137	0.010363792677191426	0.001452615237402761	0.0173505166522295	0.017309885821682323	0.03390188011302909	0.03173581926666931
NQO1	0.03663121143105632	0.010902450743999918	0.01829738815333716	0.005839023909254679	0.004039485974349705	0.03806043302782835	0.020023781732290896	0.0032717139448061785	0.005984873718697127
TXNL4B	0.015288162055424184	0.015984366149302265	0.018950295636493048	0.012470144259078867	0.020905545994050704	0.05016242589290431	0.008700673093465582	0.0	0.0
CDYL2	0.020380238977030247	0.0	0.013584606650009205	0.0	0.03439755995594622	0.028863379132751346	0.013788440413089258	0.004531306358122225	0.014566363950497575
MEAK7	0.023368706713343332	0.017758633850943534	0.0	0.02036989766496655	0.02185075968671064	0.010669615356588029	0.03256561962498263	0.0	0.016924101047742994
COTL1	0.020101842599514707	0.0	0.024015456434461454	0.024328261949044815	0.019995750581678955	0.018381348009972216	0.013254818355665415	0.02891055112419324	0.0
ZDHHC7	0.006892616706368929	0.020449635237597776	0.014208834492954072	0.003612993169783474	0.019349809882728584	0.04024112305757084	0.011905714940661989	0.007434387541008805	0.010487456837947015
C16orf95	0.015116034445507421	0.022165325950409112	0.0	0.0	0.024523475656112705	0.025055997895565348	0.022929374916748874	0.025675555918022664	0.010381488429390736
SPATA33	0.021615401744679734	0.019982144011420584	0.015622623847737209	0.013731192565037473	0.009707112812271795	0.026256729393601422	0.008367567778468143	0.004832075135706995	0.014048751595368886
GLOD4	0.024934454950659882	0.010782995251224404	0.02143515283559273	0.030040395854133702	0.009583960573498604	0.022577742354004615	0.00014830812628150548	0.023829308944174697	0.0015934453469203822
OR1A1	0.03149854910733376	0.016678059355647458	0.029718581715920962	0.02490933333973585	0.005967014696364273	0.0	0.01849598098099982	0.01535625221104528	0.0027188067476632168
RNF167	0.015804673492024107	0.012502719149260048	0.0	0.0012305077886266144	0.023556129922508804	0.031581049013736526	0.020553277522384925	0.012727576912351813	0.01851245221634637
ELAC2	0.010227194863124902	0.0	0.012750542966637033	0.0	0.0021774227883168376	0.017640720617588805	0.042620120990192516	0.01998010045741311	0.02665479528465983
COX10	0.003913992244800763	0.0021615079721167747	0.013567622871915208	0.003978929110041866	0.0005069408134527568	0.034290861620908955	0.035749852445982375	0.014244951774860234	0.023540399140002416
ZSWIM7	0.015090968603521144	0.021009345608680837	0.006203036937644814	0.005374733635861583	0.01529284121237894	0.0	0.02825890459633008	0.015025410995628787	0.026016816808231192
ZNF287	0.011367738471022322	0.03430900214404247	0.02041321922241889	0.00843368210206473	0.0030601613519453427	0.01868462368875899	0.0071619938590645055	0.016701083840075896	0.013217659692526187
ALKBH5	0.010187167149041408	0.014528881564363312	0.030895869253339165	0.03528354214153734	0.016973433257342633	0.01654065264657563	0.0	0.011988321686467919	0.002192821902222669
GIT1	0.019757275270745344	0.01196728724509638	0.02803758937487716	0.022189070891638515	0.0	0.01281726247716601	0.03504091163271606	0.024484221541118453	0.0
GAS2L2	0.005502546000376131	0.02795838817442529	0.029063771855712073	0.01676251784144258	0.02215528500345825	0.00014898724009916096	0.0035431865393561563	0.005116449724708036	0.014676057118015349
MMP28	0.0	0.010004429728961697	0.02716790915880103	0.04177289733677904	0.0171223161219964	0.020286798563981995	0.008368510710242548	0.011801797373402974	0.003764597154977535
CCL4L2	0.02735251729686984	0.013762745039353565	0.02584876305553576	0.0033204244195931248	0.03550077391314793	0.013538460712944895	0.023198896877978627	0.0	0.0
EPOP	0.0	0.014939804905458593	0.00983086294464031	0.0019264746093052283	0.020411950279216398	0.011009878045512147	0.028757487058393896	0.014596980091164058	0.02574183825804382
LASP1	0.01697165563557979	0.021150947671447134	0.024738722624946894	0.032975171983647016	0.00515913615765001	0.013726695137979349	0.0009318147613325767	0.031199665234705475	0.0
MIEN1	0.0017362105849831866	0.0	0.04081578548929112	0.04071768012911623	0.008348730677596585	0.002700222418362343	0.01395278657029652	0.031361146467424106	0.0014386034608866983
CSF3	0.020558922112214953	0.009785586126508143	0.019115112856534725	0.01872967700475396	0.018279818010061587	0.0076758140134636525	0.016228987860804282	0.03970917133623757	0.0
